,linear_compensation,sampling,tap,max_tap,batch_size,neuron,epochs,learning_rate,activation,N,itr,seed,bit_num,target_dir,step,image_number,ebtb,form,n,equalize,baudrate,PdBm,Ledfa,stepedfa,gamma,D,Alpha,NF,Lmax,ase,params_path,train_samples
127,TRUE,1,101,501,100,300,400,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000127.pth,2000
128,TRUE,1,101,501,100,300,450,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000128.pth,2000
129,TRUE,1,101,501,100,300,500,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000129.pth,2000
130,TRUE,1,151,501,100,300,50,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000130.pth,2000
131,TRUE,1,151,501,100,300,100,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000131.pth,2000
132,TRUE,1,151,501,100,300,150,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000132.pth,2000
133,TRUE,1,151,501,100,300,200,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000133.pth,2000
134,TRUE,1,151,501,100,300,250,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000134.pth,2000
135,TRUE,1,151,501,100,300,300,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000135.pth,2000
136,TRUE,1,151,501,100,300,350,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000136.pth,2000
137,TRUE,1,151,501,100,300,400,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000137.pth,2000
138,TRUE,1,151,501,100,300,450,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000138.pth,2000
139,TRUE,1,151,501,100,300,500,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000139.pth,2000
140,TRUE,1,201,501,100,300,50,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000140.pth,2000
141,TRUE,1,201,501,100,300,100,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000141.pth,2000
142,TRUE,1,201,501,100,300,150,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000142.pth,2000
143,TRUE,1,201,501,100,300,200,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000143.pth,2000
144,TRUE,1,201,501,100,300,250,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000144.pth,2000
145,TRUE,1,201,501,100,300,300,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000145.pth,2000
146,TRUE,1,201,501,100,300,350,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000146.pth,2000
147,TRUE,1,201,501,100,300,400,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000147.pth,2000
148,TRUE,1,201,501,100,300,450,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000148.pth,2000
149,TRUE,1,201,501,100,300,500,0.001,modReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000149.pth,2000
150,TRUE,1,1,501,100,300,50,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000150.pth,2000
151,TRUE,1,1,501,100,300,100,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000151.pth,2000
152,TRUE,1,1,501,100,300,150,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000152.pth,2000
153,TRUE,1,1,501,100,300,200,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000153.pth,2000
154,TRUE,1,1,501,100,300,250,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000154.pth,2000
155,TRUE,1,1,501,100,300,300,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000155.pth,2000
156,TRUE,1,1,501,100,300,350,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000156.pth,2000
157,TRUE,1,1,501,100,300,400,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000157.pth,2000
158,TRUE,1,1,501,100,300,450,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000158.pth,2000
159,TRUE,1,1,501,100,300,500,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000159.pth,2000
160,TRUE,1,51,501,100,300,50,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000160.pth,2000
161,TRUE,1,51,501,100,300,100,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000161.pth,2000
162,TRUE,1,51,501,100,300,150,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000162.pth,2000
163,TRUE,1,51,501,100,300,200,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000163.pth,2000
164,TRUE,1,51,501,100,300,250,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000164.pth,2000
165,TRUE,1,51,501,100,300,300,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000165.pth,2000
166,TRUE,1,51,501,100,300,350,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000166.pth,2000
167,TRUE,1,51,501,100,300,400,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000167.pth,2000
168,TRUE,1,51,501,100,300,450,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000168.pth,2000
169,TRUE,1,51,501,100,300,500,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000169.pth,2000
170,TRUE,1,101,501,100,300,50,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000170.pth,2000
171,TRUE,1,101,501,100,300,100,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000171.pth,2000
172,TRUE,1,101,501,100,300,150,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000172.pth,2000
173,TRUE,1,101,501,100,300,200,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000173.pth,2000
174,TRUE,1,101,501,100,300,250,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000174.pth,2000
175,TRUE,1,101,501,100,300,300,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000175.pth,2000
176,TRUE,1,101,501,100,300,350,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000176.pth,2000
177,TRUE,1,101,501,100,300,400,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000177.pth,2000
178,TRUE,1,101,501,100,300,450,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000178.pth,2000
179,TRUE,1,101,501,100,300,500,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000179.pth,2000
180,TRUE,1,151,501,100,300,50,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000180.pth,2000
181,TRUE,1,151,501,100,300,100,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000181.pth,2000
182,TRUE,1,151,501,100,300,150,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000182.pth,2000
183,TRUE,1,151,501,100,300,200,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000183.pth,2000
184,TRUE,1,151,501,100,300,250,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000184.pth,2000
185,TRUE,1,151,501,100,300,300,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000185.pth,2000
186,TRUE,1,151,501,100,300,350,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000186.pth,2000
187,TRUE,1,151,501,100,300,400,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000187.pth,2000
188,TRUE,1,151,501,100,300,450,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000188.pth,2000
189,TRUE,1,151,501,100,300,500,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000189.pth,2000
190,TRUE,1,201,501,100,300,50,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000190.pth,2000
191,TRUE,1,201,501,100,300,100,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000191.pth,2000
192,TRUE,1,201,501,100,300,150,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000192.pth,2000
193,TRUE,1,201,501,100,300,200,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000193.pth,2000
194,TRUE,1,201,501,100,300,250,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000194.pth,2000
195,TRUE,1,201,501,100,300,300,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000195.pth,2000
196,TRUE,1,201,501,100,300,350,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000196.pth,2000
197,TRUE,1,201,501,100,300,400,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000197.pth,2000
198,TRUE,1,201,501,100,300,450,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000198.pth,2000
199,TRUE,1,201,501,100,300,500,0.001,CSigmoid,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000199.pth,2000
200,TRUE,1,1,501,100,300,50,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000200.pth,79067
201,TRUE,1,1,501,100,300,100,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000201.pth,79067
202,TRUE,1,1,501,100,300,150,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000202.pth,79067
203,TRUE,1,1,501,100,300,200,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000203.pth,79067
204,TRUE,1,1,501,100,300,250,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000204.pth,79067
205,TRUE,1,1,501,100,300,300,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000205.pth,79067
206,TRUE,1,1,501,100,300,350,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000206.pth,79067
207,TRUE,1,1,501,100,300,400,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000207.pth,79067
208,TRUE,1,1,501,100,300,450,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000208.pth,79067
209,TRUE,1,1,501,100,300,500,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000209.pth,79067
210,TRUE,1,51,501,100,300,50,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000210.pth,79067
211,TRUE,1,51,501,100,300,100,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000211.pth,79067
212,TRUE,1,51,501,100,300,150,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000212.pth,79067
213,TRUE,1,51,501,100,300,200,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000213.pth,79067
214,TRUE,1,51,501,100,300,250,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000214.pth,79067
215,TRUE,1,51,501,100,300,300,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000215.pth,79067
216,TRUE,1,51,501,100,300,350,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000216.pth,79067
217,TRUE,1,51,501,100,300,400,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000217.pth,79067
218,TRUE,1,51,501,100,300,450,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000218.pth,79067
219,TRUE,1,51,501,100,300,500,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000219.pth,79067
220,TRUE,1,101,501,100,300,50,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000220.pth,79067
221,TRUE,1,101,501,100,300,100,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000221.pth,79067
222,TRUE,1,101,501,100,300,150,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000222.pth,79067
223,TRUE,1,101,501,100,300,200,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000223.pth,79067
224,TRUE,1,101,501,100,300,250,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000224.pth,79067
225,TRUE,1,101,501,100,300,300,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000225.pth,79067
226,TRUE,1,101,501,100,300,350,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000226.pth,79067
227,TRUE,1,101,501,100,300,400,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000227.pth,79067
228,TRUE,1,101,501,100,300,450,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000228.pth,79067
229,TRUE,1,101,501,100,300,500,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000229.pth,79067
230,TRUE,1,151,501,100,300,50,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000230.pth,79067
231,TRUE,1,151,501,100,300,100,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000231.pth,79067
232,TRUE,1,151,501,100,300,150,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000232.pth,79067
233,TRUE,1,151,501,100,300,200,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000233.pth,79067
234,TRUE,1,151,501,100,300,250,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000234.pth,79067
235,TRUE,1,151,501,100,300,300,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000235.pth,79067
236,TRUE,1,151,501,100,300,350,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000236.pth,79067
237,TRUE,1,151,501,100,300,400,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000237.pth,79067
238,TRUE,1,151,501,100,300,450,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000238.pth,79067
239,TRUE,1,151,501,100,300,500,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000239.pth,79067
240,TRUE,1,201,501,100,300,50,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000240.pth,79067
241,TRUE,1,201,501,100,300,100,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000241.pth,79067
242,TRUE,1,201,501,100,300,150,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000242.pth,79067
243,TRUE,1,201,501,100,300,200,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000243.pth,79067
244,TRUE,1,201,501,100,300,250,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000244.pth,79067
245,TRUE,1,201,501,100,300,300,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000245.pth,79067
246,TRUE,1,201,501,100,300,350,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000246.pth,79067
247,TRUE,1,201,501,100,300,400,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000247.pth,79067
248,TRUE,1,201,501,100,300,450,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000248.pth,79067
249,TRUE,1,201,501,100,300,500,0.001,CReLU,,,,,train_0,10,0,1,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000249.pth,79067
250,TRUE,1,1,501,100,10,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000250.pth,2000
251,TRUE,1,1,501,100,10,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000251.pth,2000
252,TRUE,1,1,501,100,10,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000252.pth,2000
253,TRUE,1,1,501,100,10,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000253.pth,2000
254,TRUE,1,1,501,100,10,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000000254.pth,2000
